Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term (months),Default_Status (Yes/No)
CUST_1784,53,1948350,1467240,386,48,Yes
CUST_1785,61,1591730,1225711,482,60,Yes
CUST_1786,33,1845437,204195,464,36,Yes
CUST_1787,50,424737,647726,389,24,Yes
CUST_1788,53,1094235,685779,754,24,No
CUST_1789,33,843970,572741,537,60,No
CUST_1790,46,1786250,460789,833,12,Yes
CUST_1791,42,586213,407054,357,48,Yes
CUST_1792,59,1303036,1155070,841,36,Yes
CUST_1793,22,599437,455504,701,12,No
CUST_1794,58,616690,1039924,818,60,No
CUST_1795,59,1223577,429989,496,60,Yes
CUST_1796,46,1363951,781455,345,24,Yes
CUST_1797,35,1099092,1153248,829,36,No
CUST_1798,54,352117,119224,696,12,No
CUST_1799,62,1077751,1079922,373,24,No
CUST_1800,64,1365158,284745,715,36,No
CUST_1801,60,1747485,104796,634,48,No
CUST_1802,31,1122426,1484497,595,48,Yes
CUST_1803,23,878066,316167,383,24,Yes
CUST_1804,26,1825199,787996,314,12,No
CUST_1805,29,252949,1266383,433,36,Yes
CUST_1806,26,663930,613506,777,48,No
CUST_1807,29,295558,979717,618,48,No
CUST_1808,59,1657032,565729,691,12,No
CUST_1809,51,1209260,1328342,778,24,No
CUST_1810,52,989148,864892,667,60,No
CUST_1811,61,1396222,901112,666,36,No
CUST_1812,32,1715509,1129593,587,48,Yes
CUST_1813,28,1753091,1066040,677,60,No
CUST_1814,28,917186,404182,762,12,Yes
CUST_1815,48,1924149,998494,312,24,Yes
CUST_1816,40,271916,593803,835,36,No
CUST_1817,27,1970087,450850,467,12,Yes
CUST_1818,31,1508166,258106,569,24,No
CUST_1819,40,972378,996881,369,12,Yes
CUST_1820,36,1823770,869433,617,48,No
CUST_1821,24,1323270,770566,675,48,Yes
CUST_1822,26,613867,1402935,388,60,Yes
CUST_1823,42,1055126,654008,556,12,Yes
CUST_1824,46,1530728,339258,516,48,Yes
CUST_1825,23,1229242,949574,749,24,No
CUST_1826,61,270474,722633,843,60,No
CUST_1827,62,1811049,1466926,440,36,Yes
CUST_1828,34,550068,616967,460,12,Yes
CUST_1829,31,1510624,1361147,331,48,Yes
CUST_1830,38,1191921,640555,451,24,Yes
CUST_1831,32,926499,50799,559,12,Yes
CUST_1832,43,1021412,1416379,578,24,No
CUST_1833,32,1795368,588769,584,60,Yes
CUST_1834,33,1303546,337555,841,48,No
CUST_1835,45,1527486,697302,447,48,No
CUST_1836,65,841232,458177,366,60,No
CUST_1837,39,604911,564111,578,24,No
CUST_1838,56,611012,1150266,742,12,No
CUST_1839,65,1422191,627158,698,24,No
CUST_1840,28,1746242,1074040,427,12,Yes
CUST_1841,49,1937075,741495,636,60,No
CUST_1842,52,1369070,136928,781,36,No
CUST_1843,64,1781666,784158,485,12,Yes
CUST_1844,38,371277,645053,468,48,No
CUST_1845,26,691966,1384492,559,48,Yes
CUST_1846,38,496303,855231,806,48,No
CUST_1847,39,1260092,1472771,820,24,No
CUST_1848,42,1561212,704229,770,24,No
CUST_1849,57,1015518,1122131,460,24,No
CUST_1850,52,1886622,1487939,588,48,No
CUST_1851,61,1803344,1496053,639,12,No
CUST_1852,23,383163,431977,801,48,No
CUST_1853,48,1376599,905434,405,12,No
CUST_1854,30,572339,358697,774,24,No
CUST_1855,55,1427414,1363808,762,36,No
CUST_1856,49,1025169,575403,782,24,No
CUST_1857,35,471409,1037618,452,60,Yes
CUST_1858,53,838453,773486,448,12,Yes
CUST_1859,27,843789,122908,487,36,No
CUST_1860,32,1581710,421087,430,24,Yes
CUST_1861,50,694670,59422,751,36,No
CUST_1862,41,1001818,224698,815,48,No
CUST_1863,51,1023857,663521,790,12,No
CUST_1864,44,321635,892606,775,60,No
CUST_1865,40,898614,1136319,562,48,Yes
CUST_1866,57,420935,500415,837,36,No
CUST_1867,24,1760142,1491008,758,24,No
CUST_1868,48,1302210,703288,835,12,Yes
CUST_1869,64,1204221,1483498,594,60,No
CUST_1870,40,903022,78834,734,24,No
CUST_1871,44,1073420,598723,574,60,Yes
CUST_1872,52,692503,1185788,607,12,No
CUST_1873,61,418599,486770,675,36,No
CUST_1874,56,437919,628843,457,60,No
CUST_1875,54,668668,135350,503,12,Yes
CUST_1876,56,603359,64716,374,60,Yes
CUST_1877,22,1733183,1158837,679,24,No
CUST_1878,35,1840307,995032,603,60,No
CUST_1879,54,1540144,838427,361,24,Yes
CUST_1880,56,1599564,742019,407,24,Yes
CUST_1881,26,1028416,1114098,486,12,Yes
CUST_1882,59,241505,1490352,528,48,Yes
CUST_1883,62,1351054,379782,347,60,Yes
CUST_1884,32,1311275,937766,567,36,No
CUST_1885,23,1144461,605134,553,24,Yes
CUST_1886,65,1667256,910075,386,48,No
CUST_1887,38,1100444,1027600,480,24,No
CUST_1888,60,354721,1385119,324,48,Yes
CUST_1889,41,1210165,780520,687,48,No
CUST_1890,35,1021190,273734,521,36,Yes
CUST_1891,53,336668,1098278,696,48,Yes
CUST_1892,55,478518,794027,810,36,No
CUST_1893,46,842974,173182,739,12,No
CUST_1894,28,1514495,98591,474,24,No
CUST_1895,56,1634520,1250362,610,36,No
CUST_1896,50,1007461,1073671,573,24,Yes
CUST_1897,43,808269,1396597,334,60,No
CUST_1898,62,1564359,134106,516,12,Yes
CUST_1899,64,1362586,411998,707,60,No
CUST_1900,34,1803969,214486,818,60,No
CUST_1901,34,723472,660864,568,48,No
CUST_1902,22,606884,784303,774,48,No
CUST_1903,57,459021,785062,624,60,No
CUST_1904,25,347032,777468,655,48,No
CUST_1905,58,850807,142508,389,24,Yes
CUST_1906,65,1391005,1407555,341,48,Yes
CUST_1907,61,657820,768693,664,60,No
CUST_1908,34,1089171,948886,501,48,Yes
CUST_1909,59,1562516,728283,665,48,Yes
CUST_1910,45,477948,1214638,587,36,No
CUST_1911,40,1900596,1029359,780,36,No
CUST_1912,22,1233237,422598,800,60,No
CUST_1913,59,1918562,672672,351,24,Yes
CUST_1914,26,359204,751506,402,12,Yes
CUST_1915,37,1123953,1420752,660,12,Yes
CUST_1916,45,1529785,1474241,723,60,No
CUST_1917,48,1087935,952810,504,24,Yes
CUST_1918,22,305072,591428,313,24,No
CUST_1919,55,864490,314814,769,24,No
CUST_1920,57,289360,1397239,765,36,No
CUST_1921,25,262287,1025315,603,60,No
CUST_1922,21,1486585,153565,726,12,No
CUST_1923,60,907062,720051,409,24,No
CUST_1924,32,892353,941588,814,60,No
CUST_1925,56,887235,235964,367,12,Yes
CUST_1926,65,970644,1286855,545,36,Yes
CUST_1927,43,861414,1096094,688,48,No
CUST_1928,51,430881,1345237,607,12,No
CUST_1929,31,1355933,1263088,651,12,Yes
CUST_1930,30,1690309,1369350,365,12,Yes
CUST_1931,23,407440,1358876,759,48,No
CUST_1932,34,753958,1338220,646,24,Yes
CUST_1933,36,1074820,804108,624,48,No
CUST_1934,30,1599876,782878,332,12,Yes
CUST_1935,49,1407955,1172767,367,36,No
CUST_1936,30,968447,1051622,486,12,Yes
CUST_1937,32,1446735,1199167,491,36,Yes
CUST_1938,50,394152,316152,512,60,No
CUST_1939,61,803623,419552,727,36,No
CUST_1940,21,1012744,312640,650,12,No
CUST_1941,25,1222660,411911,407,48,Yes
CUST_1942,40,1315561,1096251,539,12,No
CUST_1943,28,1903608,335356,515,12,Yes
CUST_1944,63,1175112,881659,476,60,Yes
CUST_1945,32,683178,956185,629,24,No
CUST_1946,21,1419925,1218694,749,12,Yes
CUST_1947,40,755839,322028,746,60,No
CUST_1948,48,814101,166481,836,48,No
CUST_1949,63,649813,118259,478,60,Yes
CUST_1950,57,1635062,99810,694,60,No
CUST_1951,57,1949148,1228502,444,36,Yes
CUST_1952,32,1258213,66375,497,24,Yes
CUST_1953,57,1153197,288117,383,24,No
CUST_1954,64,1127328,992722,384,48,Yes
CUST_1955,48,1902417,1260213,756,60,No
CUST_1956,35,751238,152654,775,48,Yes
CUST_1957,26,616704,869407,552,48,Yes
CUST_1958,64,1900734,250798,371,24,Yes
CUST_1959,40,1746336,182955,522,24,No
CUST_1960,34,200215,1035926,575,24,Yes
CUST_1961,22,567747,124489,545,12,Yes
CUST_1962,29,997955,582669,640,60,No
CUST_1963,57,1055121,194867,770,48,No
CUST_1964,40,1272410,112999,753,60,No
CUST_1965,46,1545194,362051,306,48,Yes
CUST_1966,49,1815930,906899,487,48,No
CUST_1967,21,1217375,743852,303,48,Yes
CUST_1968,55,472544,469627,424,48,Yes
CUST_1969,26,734633,947156,314,36,Yes
CUST_1970,57,1282472,1250182,824,36,No
CUST_1971,25,1727222,415213,539,12,Yes
CUST_1972,53,1747963,594284,659,24,No
CUST_1973,34,1014661,1204258,817,48,No
CUST_1974,32,710269,395753,619,60,No
CUST_1975,62,1516303,559220,530,36,Yes
CUST_1976,40,1122401,1040170,329,24,No
CUST_1977,44,713622,1462210,833,12,No
CUST_1978,63,1320113,121325,455,24,Yes
CUST_1979,54,597783,426570,698,48,No
CUST_1980,45,1847671,1116105,645,24,No
CUST_1981,49,853936,627834,494,48,Yes
CUST_1982,59,1099084,1368662,467,36,No
CUST_1983,51,670455,756376,676,36,No
CUST_1984,63,868689,672068,788,48,Yes
CUST_1985,43,432117,1361016,661,60,No
CUST_1986,64,1582512,1166521,781,36,No
CUST_1987,58,1642020,109980,543,60,No
CUST_1988,40,1461862,893214,470,48,No
CUST_1989,43,761340,215301,812,48,No
CUST_1990,65,650985,670670,705,36,No
CUST_1991,36,246032,1152020,506,60,Yes
CUST_1992,62,704910,347180,453,48,Yes
CUST_1993,28,1206225,1358762,347,36,Yes
CUST_1994,41,1544406,732527,300,48,Yes
CUST_1995,21,1063413,888099,706,24,No
CUST_1996,28,823090,1181913,406,24,Yes
CUST_1997,49,1120313,1412188,472,36,No
CUST_1998,52,1482913,1171470,805,48,No
CUST_1999,58,1421433,496300,429,36,Yes
CUST_2000,25,629763,637426,697,12,No
CUST_2001,42,504962,1383308,593,36,Yes
CUST_2002,54,1582647,899333,746,36,No
CUST_2003,21,1969617,460887,315,24,No
CUST_2004,46,541609,1093228,648,24,Yes
CUST_2005,63,1993798,1181614,502,48,Yes
CUST_2006,30,950887,968164,433,36,Yes
CUST_2007,50,837509,419355,825,36,No
CUST_2008,38,499477,843354,807,48,No
CUST_2009,37,1375033,1274369,365,60,Yes
CUST_2010,46,1527296,500472,779,48,No
CUST_2011,28,1368451,826385,758,24,No
CUST_2012,60,1080432,953649,641,24,No
CUST_2013,32,666995,250015,458,36,Yes
CUST_2014,47,755889,1222914,460,24,No
CUST_2015,28,1054378,1126419,553,48,Yes
CUST_2016,45,1562836,1056840,826,36,Yes
CUST_2017,24,1766541,1031489,848,48,No
CUST_2018,53,1759048,415208,454,48,Yes
CUST_2019,21,828474,277997,785,36,No
CUST_2020,39,1049326,1224993,731,60,No
CUST_2021,51,889995,1215161,326,24,Yes
CUST_2022,36,1829618,604634,311,12,No
CUST_2023,34,1477623,269356,366,12,Yes
CUST_2024,25,292850,1483872,841,12,No
CUST_2025,61,1096197,948201,395,24,Yes
CUST_2026,46,1989055,534600,514,60,No
CUST_2027,48,1603411,870015,493,48,Yes
CUST_2028,22,1811735,1242211,589,36,No
CUST_2029,26,1442522,227132,843,60,Yes
CUST_2030,29,670949,310609,338,12,No
CUST_2031,53,1015943,696231,505,24,Yes
CUST_2032,61,1067392,819822,783,24,No
CUST_2033,45,1166325,739050,636,36,No
CUST_2034,33,1497776,1471953,795,48,No
CUST_2035,29,925527,275784,548,60,No
CUST_2036,33,1555182,64925,373,60,Yes
CUST_2037,51,1703174,1181760,672,60,No
CUST_2038,61,683410,249330,437,48,Yes
CUST_2039,31,1805438,710715,756,48,No
CUST_2040,24,1874936,1406789,743,48,No
CUST_2041,54,1683702,799695,652,36,Yes
CUST_2042,58,1453179,1199430,710,24,No
CUST_2043,24,1929122,890903,837,12,No
CUST_2044,58,1926749,344849,752,48,No
CUST_2045,39,934172,224981,718,24,No
CUST_2046,26,1989461,269678,749,48,No
CUST_2047,54,309779,178501,414,12,No
CUST_2048,38,1267133,1214937,350,48,No
CUST_2049,33,1407708,1283387,668,24,No
CUST_2050,61,652082,257892,814,36,No
CUST_2051,43,534248,661561,509,12,No
CUST_2052,39,1726369,1383961,734,24,No
CUST_2053,65,861440,100818,526,60,Yes
CUST_2054,31,1393502,201967,567,60,No
CUST_2055,21,923055,404451,415,60,No
CUST_2056,44,1930961,1292057,659,36,No
CUST_2057,27,1432630,1427640,628,48,Yes
CUST_2058,45,765369,496771,339,48,Yes
CUST_2059,41,1121872,168642,481,48,Yes
CUST_2060,35,954981,1426173,789,36,No
CUST_2061,21,581325,859121,508,60,No
CUST_2062,32,1013526,245428,572,48,Yes
CUST_2063,27,1163544,451468,418,36,Yes
CUST_2064,35,528910,867276,681,36,No
CUST_2065,41,1403639,145687,835,24,No
CUST_2066,39,883970,340667,557,48,Yes
CUST_2067,49,805751,564513,782,60,No
CUST_2068,45,1938614,1240130,808,12,No
CUST_2069,53,1535186,162105,391,36,No
CUST_2070,52,673656,1492285,460,24,Yes
CUST_2071,55,1158379,89767,448,12,Yes
CUST_2072,64,1274657,603838,416,36,Yes
CUST_2073,58,1272930,1243481,757,24,No
CUST_2074,46,817585,1232618,344,48,Yes
CUST_2075,31,1004732,145494,533,24,Yes
CUST_2076,55,1312960,1090016,674,36,No
CUST_2077,28,1894548,950287,846,48,No
CUST_2078,34,1047324,1181257,496,60,Yes
CUST_2079,30,235525,754537,324,24,Yes
CUST_2080,22,1144036,966978,694,12,No
CUST_2081,29,206464,1350987,335,48,Yes
CUST_2082,23,1789426,766861,773,48,Yes
CUST_2083,41,1828378,603188,522,60,Yes
CUST_2084,46,575572,64126,829,24,No
CUST_2085,28,1361140,391447,487,12,No
CUST_2086,22,1618767,266651,701,60,No
CUST_2087,26,1716011,379205,556,24,No
CUST_2088,48,756922,66978,435,12,No
CUST_2089,49,394215,1407368,743,12,No
CUST_2090,46,1795929,1361775,717,36,No
CUST_2091,45,465039,125582,591,12,Yes
CUST_2092,32,1591579,1331035,428,24,Yes
CUST_2093,25,1916288,655502,640,60,Yes
CUST_2094,54,1167241,488092,556,60,No
CUST_2095,57,304127,797520,399,36,No
CUST_2096,35,296426,448471,338,24,No
CUST_2097,64,1149520,518163,562,12,Yes
CUST_2098,56,1440952,889812,449,36,Yes
CUST_2099,35,1260538,820008,629,48,No
CUST_2100,63,233302,627621,419,24,No
CUST_2101,43,1596102,354603,518,36,No
CUST_2102,26,204011,952950,422,60,Yes
CUST_2103,64,219782,348307,543,36,Yes
CUST_2104,63,1447339,1263619,817,48,No
CUST_2105,65,1893518,1094654,320,24,Yes
CUST_2106,41,632941,1445450,489,36,No
CUST_2107,43,1782060,331620,524,12,Yes
CUST_2108,63,1292035,1429300,765,24,No
CUST_2109,36,811533,1350407,398,36,Yes
CUST_2110,35,722829,942008,662,36,No
CUST_2111,45,803151,398737,382,24,Yes
CUST_2112,56,1109638,774410,355,60,Yes
CUST_2113,31,1611730,1305174,321,12,Yes
CUST_2114,35,1281345,1499299,484,24,No
CUST_2115,24,569673,717478,821,12,No
CUST_2116,41,1273276,231601,563,12,Yes
CUST_2117,33,1984292,118682,524,24,No
CUST_2118,42,1193931,1321585,337,36,Yes
CUST_2119,39,431237,497392,422,60,Yes
CUST_2120,54,1108063,1345129,455,12,Yes
CUST_2121,34,506024,1452433,600,12,No
CUST_2122,24,314003,1464780,366,36,Yes
CUST_2123,47,1387968,709774,693,24,Yes
CUST_2124,49,249589,1181606,704,60,No
CUST_2125,48,450606,1218936,748,12,No
CUST_2126,55,931636,709297,430,12,Yes
CUST_2127,28,760185,1054366,368,24,No
CUST_2128,36,389637,744025,644,36,No
CUST_2129,62,886290,517726,619,48,Yes
CUST_2130,56,1961169,985004,476,36,No
CUST_2131,50,1462469,1212936,828,12,No
CUST_2132,38,1980832,1362470,459,12,No
CUST_2133,22,1319510,639306,832,60,No
CUST_2134,33,780118,1092960,434,36,No
CUST_2135,24,467673,1495819,410,48,Yes
CUST_2136,46,556742,186817,582,60,No
CUST_2137,45,957582,242803,819,48,Yes
CUST_2138,50,282987,864883,493,60,Yes
CUST_2139,31,1822042,405887,346,36,Yes
CUST_2140,27,1386585,907906,641,12,No
CUST_2141,51,1632672,1110726,541,48,Yes
CUST_2142,64,764174,849838,821,36,No
CUST_2143,30,1822563,1249429,669,48,No
CUST_2144,59,1849260,1287065,430,36,No
CUST_2145,33,1863542,952479,569,60,Yes
CUST_2146,51,749567,249756,360,36,No
CUST_2147,27,631322,67669,463,60,Yes
CUST_2148,62,310776,963817,824,12,No
CUST_2149,62,1874308,384154,571,60,Yes
CUST_2150,56,568444,257836,432,24,No
CUST_2151,40,1362369,182915,543,12,Yes
CUST_2152,24,1626998,246681,733,36,Yes
CUST_2153,27,410809,625100,337,36,Yes
CUST_2154,21,1420192,852491,618,24,No
CUST_2155,64,1613967,1446989,809,36,No
CUST_2156,65,1490838,827150,675,12,No
CUST_2157,62,733285,1270416,773,12,Yes
CUST_2158,33,1354678,75395,358,60,Yes
CUST_2159,42,1072143,1380922,798,48,No
CUST_2160,41,1626765,980777,517,36,Yes
CUST_2161,42,765148,1328283,428,24,No
CUST_2162,48,1513945,821469,682,12,Yes
CUST_2163,29,1882978,274839,687,12,No
CUST_2164,46,1176974,1318458,384,12,Yes
CUST_2165,29,837506,1341378,809,48,No
CUST_2166,35,722070,824456,736,48,No
CUST_2167,30,307041,907081,592,36,Yes
CUST_2168,44,574368,943155,348,24,No
CUST_2169,62,525800,577169,366,48,No
CUST_2170,28,1693672,882345,428,60,Yes
CUST_2171,44,916438,921217,328,48,Yes
CUST_2172,36,681862,508253,642,12,Yes
CUST_2173,46,1324866,216415,844,24,No
CUST_2174,47,1305209,521466,418,36,Yes
CUST_2175,57,1369694,1238304,432,48,No
CUST_2176,24,898961,1366461,626,12,Yes
CUST_2177,44,1251690,197733,484,60,Yes
CUST_2178,39,1012934,865122,805,60,No
CUST_2179,56,249768,344977,833,36,No
CUST_2180,59,1558848,676854,540,36,Yes
CUST_2181,30,1661820,1169816,815,48,No
CUST_2182,45,1173069,681186,464,36,No
CUST_2183,38,283123,1438431,517,12,Yes
CUST_2184,39,1881119,1024645,304,12,No
CUST_2185,56,366405,259304,380,12,Yes
CUST_2186,30,203174,405734,546,48,No
CUST_2187,53,317769,1179098,792,48,No
CUST_2188,25,497542,423798,685,36,No
CUST_2189,55,629145,719800,606,48,No
CUST_2190,64,1383969,169107,842,12,No
CUST_2191,54,1634269,451176,306,24,No
CUST_2192,53,1999907,1121038,814,12,No
CUST_2193,41,966868,1093423,372,24,Yes
CUST_2194,37,1435069,470474,309,36,Yes
CUST_2195,42,796923,142889,421,60,Yes
CUST_2196,57,1128864,138952,812,48,No
CUST_2197,35,1914249,767884,740,48,No
CUST_2198,55,967166,465331,337,12,Yes
CUST_2199,48,417070,954498,644,12,No
CUST_2200,27,599017,751793,637,24,No
CUST_2201,52,1131775,271576,483,48,Yes
CUST_2202,31,1657867,1055771,366,36,No
CUST_2203,30,1744247,793681,316,12,Yes
CUST_2204,29,569359,548149,682,48,No
CUST_2205,34,1398632,915796,667,60,No
CUST_2206,33,1074527,906509,615,24,Yes
CUST_2207,45,1047374,352788,796,12,No
CUST_2208,22,343933,374787,644,12,No
CUST_2209,55,1347546,1374031,772,36,No
CUST_2210,27,1330779,1090725,414,12,Yes
CUST_2211,41,1440895,304084,399,48,Yes
CUST_2212,38,1448749,179466,737,48,No
CUST_2213,23,701946,1129107,644,48,No
CUST_2214,62,876337,64588,648,60,Yes
CUST_2215,59,1692409,193452,438,60,Yes
CUST_2216,61,1466302,1260505,623,12,Yes
CUST_2217,31,1074609,710457,601,60,Yes
CUST_2218,59,1845766,1444994,593,60,Yes
CUST_2219,44,292172,369753,828,36,Yes
CUST_2220,39,870990,1157056,591,60,Yes
CUST_2221,24,744344,843476,373,24,No
CUST_2222,46,1387030,1038537,783,24,Yes
CUST_2223,58,1304315,824597,315,24,Yes
CUST_2224,62,248639,105486,825,12,No
CUST_2225,52,653054,1153738,635,48,No
CUST_2226,59,639257,784647,815,36,No
CUST_2227,65,987424,79882,426,12,No
CUST_2228,56,796682,628366,817,48,No
CUST_2229,60,529801,895166,428,36,Yes
CUST_2230,57,1013592,1337256,810,36,No
CUST_2231,53,382447,224898,722,36,No
CUST_2232,56,548586,1448705,684,24,No
CUST_2233,23,874932,356172,531,24,No
CUST_2234,29,580069,562871,494,24,No
CUST_2235,28,204136,673226,364,36,Yes
CUST_2236,53,261868,692607,576,36,Yes
CUST_2237,26,544407,606831,523,24,Yes
CUST_2238,61,1018599,698567,577,36,No
CUST_2239,59,310957,79362,665,24,Yes
CUST_2240,24,739767,470531,815,24,No
CUST_2241,33,319392,208818,514,24,Yes
CUST_2242,22,1935312,453273,738,48,No
CUST_2243,25,860183,1341297,727,36,No
CUST_2244,64,980516,879347,695,12,No
CUST_2245,47,1450104,988565,508,24,Yes
CUST_2246,52,1006017,739517,800,12,No
CUST_2247,41,1483423,423519,762,48,No
CUST_2248,28,1061501,1240970,526,36,Yes
CUST_2249,58,1550615,521058,674,24,Yes
CUST_2250,28,465864,870449,799,24,No
CUST_2251,23,481411,893224,392,24,Yes
CUST_2252,64,1395344,995246,759,12,No
CUST_2253,23,885328,1326784,620,48,No
CUST_2254,42,515508,1087904,309,36,No
CUST_2255,26,616561,1489918,602,48,Yes
CUST_2256,22,251567,146950,621,24,No
CUST_2257,43,291229,224942,755,48,Yes
CUST_2258,64,1179111,1163405,577,12,Yes
CUST_2259,22,1661177,819890,837,60,No
CUST_2260,58,1725450,941712,692,60,No
CUST_2261,37,1447892,546195,394,36,No
CUST_2262,55,1969361,1401441,406,36,Yes
CUST_2263,54,1064950,742505,689,48,No
CUST_2264,43,807132,322743,825,36,No
CUST_2265,50,1412567,384738,370,12,Yes
CUST_2266,28,1863561,525958,675,24,No
CUST_2267,42,1830060,782790,667,24,No
CUST_2268,64,839888,302856,350,48,No
CUST_2269,56,824913,334293,442,24,No
CUST_2270,25,1721193,771927,718,48,No
CUST_2271,33,1117999,1239856,847,36,No
CUST_2272,49,1031187,247170,799,36,No
CUST_2273,51,1281900,1469754,466,12,No
CUST_2274,36,1065361,1279140,559,24,No
CUST_2275,62,594768,1119527,491,12,Yes
CUST_2276,50,251272,229992,501,60,Yes
CUST_2277,36,629069,621054,484,12,Yes
CUST_2278,32,449264,1257999,457,48,No
CUST_2279,37,888284,527432,398,48,Yes
CUST_2280,36,1927825,661410,540,12,No
CUST_2281,32,436538,845740,790,36,No
CUST_2282,28,778963,895684,501,60,Yes
CUST_2283,40,715447,518361,808,12,Yes
CUST_2284,23,1322167,1062535,395,36,No
CUST_2285,36,1711982,1181787,789,12,Yes
CUST_2286,50,353706,497095,517,24,Yes
CUST_2287,65,1543083,1225110,826,48,No
CUST_2288,43,1443400,583008,572,24,Yes
CUST_2289,48,539148,438348,518,24,No
CUST_2290,60,1173902,654281,631,60,No
CUST_2291,25,953818,1035979,752,36,No
CUST_2292,40,1027150,359257,451,48,No
CUST_2293,60,1362203,885358,646,24,Yes
CUST_2294,64,1986852,254580,713,48,No
CUST_2295,21,489014,624673,826,36,No
CUST_2296,50,1285970,1129229,730,12,No
CUST_2297,41,1038489,1190441,678,24,No
CUST_2298,40,1328371,700101,727,36,No
CUST_2299,26,542553,1244447,383,48,Yes
CUST_2300,42,242137,298535,491,36,Yes
CUST_2301,38,1641945,187116,340,12,No
CUST_2302,28,338925,200943,608,36,No
CUST_2303,59,736667,270375,677,48,Yes
CUST_2304,52,1133296,555935,435,24,Yes
CUST_2305,53,321169,817522,405,24,Yes
CUST_2306,36,1418015,1055344,818,60,No
CUST_2307,32,1397748,395252,841,48,No
CUST_2308,58,1898946,1333596,425,60,Yes
CUST_2309,54,575233,99892,656,60,No
CUST_2310,34,1180960,231593,699,12,No
CUST_2311,56,1783913,927933,378,48,Yes
CUST_2312,53,1642578,789280,688,24,No
CUST_2313,43,663120,395535,834,48,No
CUST_2314,65,1934635,330064,373,12,No
CUST_2315,22,1034123,1354792,304,48,Yes
CUST_2316,61,1416688,1070961,762,48,No
CUST_2317,41,973815,1257935,381,60,Yes
CUST_2318,22,424062,833059,836,48,No
